age,balance,day_of_week,duration,campaign,pdays,previous,y,job_unknown,education_unknown,contact_unknown,poutcome_unknown,is_contacted_before,previous_exit,positive_balance,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,marital_divorced,marital_married,marital_single,education_primary,education_secondary,education_tertiary,default_no,default_yes,housing_no,housing_yes,loan_no,loan_yes,contact_cellular,contact_telephone,month_apr,month_aug,month_dec,month_feb,month_jan,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep,poutcome_failure,poutcome_other,poutcome_success
48,1730.0,4,361,1,89,3,1,0,0,0,0,1,1,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
48,0.0,4,85,1,61,5,0,0,0,0,0,1,0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
60,5.0,4,494,1,95,2,1,0,0,0,0,1,1,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
34,1965.0,4,714,1,-1,0,1,0,0,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
45,360.0,4,113,1,182,1,0,0,0,0,0,1,1,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
50,402.0,4,165,1,180,2,0,0,0,0,0,1,0,1,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
29,19.0,4,268,1,88,4,1,0,0,0,0,1,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
77,7802.0,4,421,1,92,2,1,0,0,0,0,1,1,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
33,1697.0,4,489,1,182,1,1,0,0,0,0,1,1,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
36,7222.0,4,104,1,181,5,0,0,0,0,0,1,0,1,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
51,4305.0,4,126,1,-1,0,0,0,0,0,0,0,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
35,415.0,4,164,2,89,2,1,0,0,0,0,1,1,1,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
64,2352.0,4,153,2,182,11,1,0,0,0,0,1,1,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
80,155.0,4,209,1,53,3,1,0,0,0,0,1,1,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
34,263.0,4,203,1,78,8,0,0,0,0,0,1,0,1,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
70,4982.0,4,794,2,-1,0,0,0,0,0,0,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
29,3528.0,4,104,1,208,1,0,0,0,0,0,1,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
26,401.0,5,188,2,-1,0,1,0,0,0,0,0,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
32,390.0,5,100,1,243,1,0,0,0,0,0,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
33,79.0,5,389,1,195,4,1,0,0,0,0,1,1,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
37,565.0,5,329,1,6,2,0,0,0,0,0,1,1,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
30,451.0,5,173,1,274,3,0,0,0,0,0,1,0,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
41,1646.0,5,258,1,90,7,1,0,0,0,0,1,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
28,437.0,5,338,1,-1,0,1,0,0,0,0,0,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
74,935.0,5,226,1,99,2,1,0,0,0,0,1,0,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
33,228.0,5,110,1,89,4,0,0,0,0,0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
29,2929.0,5,232,1,89,4,1,0,0,0,0,1,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
26,440.0,5,54,1,-1,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
72,2304.0,5,510,4,-1,0,1,0,0,0,0,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
27,145.0,5,121,4,89,3,0,0,0,0,0,1,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
18,348.0,5,443,4,-1,0,1,0,0,0,0,0,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
54,1182.0,6,118,2,241,2,0,0,0,0,0,1,0,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
53,4968.0,6,109,1,87,2,0,0,0,0,0,1,0,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
46,640.0,6,246,1,55,5,1,0,0,0,0,1,1,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
37,88.0,6,195,1,90,3,1,0,0,0,0,1,0,1,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
67,704.0,6,613,1,87,3,1,0,0,0,0,1,1,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
47,97.0,6,220,1,87,3,0,0,0,0,0,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
56,2037.0,6,160,1,91,5,0,0,0,0,0,1,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
60,182.0,6,141,1,10,10,0,0,0,0,0,1,0,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
34,1221.0,6,182,1,90,8,0,0,0,0,0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
36,994.0,6,211,1,90,6,1,0,0,0,0,1,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
37,7622.0,6,111,1,-1,0,0,0,0,0,0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
37,2283.0,6,243,2,98,2,1,0,0,0,0,1,0,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
37,4596.0,7,218,2,211,4,0,0,0,0,0,1,1,1,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
32,473.0,7,292,3,-1,0,1,0,0,0,0,0,0,1,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
51,0.0,7,662,2,66,2,1,0,0,0,0,1,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
77,397.0,7,300,3,-1,0,1,0,0,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
83,0.0,7,201,2,268,2,0,0,0,0,0,1,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
35,62.0,7,226,2,88,4,1,0,0,0,0,1,1,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
47,3745.0,7,113,1,200,1,0,0,0,0,0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
42,756.0,7,116,3,-1,0,0,0,0,0,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
53,3634.0,7,211,4,88,8,1,0,0,0,0,1,1,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
47,834.0,10,165,1,-1,0,0,0,0,0,0,0,0,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
58,226.0,10,135,3,-1,0,0,0,0,0,0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
32,2976.0,10,269,5,94,6,0,0,0,0,0,1,1,1,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
80,594.0,10,128,2,-1,0,0,0,0,0,0,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
46,273.0,10,583,6,53,6,1,0,0,0,0,1,1,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
62,1456.0,10,522,6,-1,0,0,0,0,0,0,0,0,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
21,130.0,11,113,2,273,4,0,0,0,0,0,1,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
78,832.0,11,97,3,-1,0,0,0,0,0,0,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
20,291.0,11,172,5,371,5,0,0,0,0,0,1,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
43,10072.0,12,98,1,77,5,0,0,0,0,0,1,0,1,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
66,3409.0,12,801,1,86,2,0,0,0,0,0,1,0,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
44,618.0,12,193,1,-1,0,1,0,0,0,0,0,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
78,3417.0,12,309,1,181,1,1,0,0,0,0,1,1,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
42,13164.900000000001,12,176,2,89,5,1,0,0,0,0,1,1,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
34,1076.0,12,152,1,182,6,1,0,0,0,0,1,1,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
34,133.0,12,171,2,181,3,1,0,0,0,0,1,1,1,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
66,587.0,12,457,2,392,2,1,0,0,0,0,1,1,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
40,1509.0,12,333,1,58,3,0,0,0,0,0,1,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
54,1624.0,12,166,3,182,10,1,0,0,0,0,1,1,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
31,136.0,12,228,2,267,1,1,0,0,0,0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
33,386.0,12,317,1,181,5,1,0,0,0,0,1,1,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19,608.0,12,236,1,180,2,1,0,0,0,0,1,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
31,1282.0,12,144,1,460,2,0,0,0,0,0,1,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
24,598.0,12,762,1,182,2,1,0,0,0,0,1,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
23,2530.0,12,411,1,-1,0,1,0,0,0,0,0,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
29,3290.0,12,430,1,50,3,1,0,0,0,0,1,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
28,4745.0,12,360,1,181,5,1,0,0,0,0,1,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
31,533.0,12,372,1,90,10,1,0,0,0,0,1,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
50,2611.0,12,177,1,387,2,0,0,0,0,0,1,1,1,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
22,123.0,12,267,2,89,7,0,0,0,0,0,1,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
55,184.0,13,18,1,-1,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
34,2838.0,13,620,3,-1,0,1,0,0,0,0,0,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
54,4401.0,13,414,1,183,2,1,0,0,0,0,1,1,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
59,138.0,13,106,1,280,4,0,0,0,0,0,1,0,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
32,1026.0,13,289,1,-1,0,1,0,0,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
54,2206.0,13,260,1,91,4,1,0,0,0,0,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
27,168.0,13,271,1,182,2,0,0,0,0,0,1,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
77,3324.0,13,289,1,91,5,1,0,0,0,0,1,1,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
40,260.0,13,306,1,181,5,1,0,0,0,0,1,1,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
63,0.0,13,263,1,181,2,1,0,0,0,0,1,1,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
37,2987.0,13,216,1,87,10,1,0,0,0,0,1,1,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
48,1230.0,13,328,2,182,3,1,0,0,0,0,1,1,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
27,535.0,13,159,1,87,3,1,0,0,0,0,1,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
28,2335.0,13,624,1,-1,0,1,0,0,0,0,0,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
35,8000.0,13,331,1,90,3,1,0,0,0,0,1,1,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
29,-27.0,13,270,1,-1,0,1,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
68,1146.0,13,356,1,71,5,1,0,0,0,0,1,1,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
53,1004.0,13,393,1,84,1,1,0,0,0,0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
37,197.0,13,234,1,87,3,1,0,0,0,0,1,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
65,679.0,13,593,2,178,1,0,0,0,0,0,1,1,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
32,376.0,13,457,2,178,3,0,0,0,0,0,1,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
58,169.0,13,336,3,87,5,1,0,0,0,0,1,1,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
37,393.0,14,567,3,275,4,1,0,0,0,0,1,0,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
37,29.0,14,404,2,183,2,1,0,0,0,0,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
63,1486.0,14,698,5,316,3,0,0,0,0,0,1,0,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
34,920.0,14,526,3,179,3,1,0,0,0,0,1,1,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
26,104.0,14,11,1,-1,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
50,3608.0,14,196,8,182,4,1,0,0,0,0,1,1,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
70,1164.0,14,338,3,185,2,0,0,0,0,0,1,0,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
50,0.0,14,109,3,92,3,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
56,870.0,14,220,1,179,1,1,0,0,0,0,1,1,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
57,9367.0,14,700,4,92,7,1,0,0,0,0,1,1,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
29,1374.0,14,1205,2,178,7,1,0,0,0,0,1,1,1,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
75,6027.0,14,809,1,179,4,1,0,0,0,0,1,1,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
50,1830.0,14,318,3,-1,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
35,18.0,14,62,2,-1,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
24,1.0,14,396,5,-1,0,1,0,0,0,0,0,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
46,349.0,14,466,4,88,3,1,0,0,0,0,1,1,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
48,-63.0,15,11,1,670,5,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
